id,name,kind,region,lat,lon,pos_src,address,alol,char,ckind,colour,group,period,phases,phases_src,flash_s,sectored,sectors_text,lum_nm,geo_nm,iala_nm,reach_nm,intensity_cd,elev_m,optic,optic_order,optic_evidence,optic_make,optic_model,optic_type,optic_size,rpm,panels,panels_total,panels_note,led,solar,ais,dgps,racon,navtex,vts,tower_type,tower_h_m,tower_colour,tower_year,established,visit,tourism,museum,record,ledger_url,page_url,rowlett,arlhs,wikidata,photo,transcribed,no_ledger,ledger_issues,equip_years,equip_since,tenders,photo_credit
kiltan-lighthouse-south,KILTAN LIGHTHOUSE (SOUTH),lighthouse,Kochi,11.46883,73.00767,DGLL ledger,Head Light Keeper Kiltan Lighthouse Kiltan PO UT of Lakshadweep PIN:682558,F 0754,Fl (1) W 10 sec,Fl,W,1,10,"[0.53, 9.47]",derived,0.53,False,,18,18.0,22.1,18,256989,41.43,revolving,4,Type: Revolving type; Drive: Dual stepper motor; R.P.M. 3,"J Stone & Co, Calcutta, India",,Revolving type,300mm,3,2,,,True,True,True,False,O,,False,Circular CC Block Masonary tower,37,Red and White Band,1976,1974,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2021.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/kiltan-lighthouse-south,"1976 (station established 1974). Active; focal plane 41 m (134 ft); white flash every 10 s. 41 m (134 ft) round cylindrical concrete block tower with lantern and gallery. Lighthouse painted with horizontal red and white bands. A 2024 photo is at right, a 2020 closeup and a 2008 photo are available, Aqueeb Javid has a 2023 view, and Google has a satellite view. Kiltan is the easternmost of the Amindivi Islands, located about 40 km (25 mi) northeast of Kadmat. The island is accessible by passenger ferry from Amini and, less often, from Cochin. A temporary light on a wood skeletal tower was replaced by this substantial lighthouse. Located at the southern tip of the island. Site open, tower clos",LAK-008,,https://www.dgll.nic.in/sites/default/files/2022-11/KILTAN%20LIGHTHOUSE%20%28SOUTH%29.jpg,True,,[],"{""racon"": 2008}","{""racon"": {""year"": 2008, ""src"": ""ledger""}, ""ais"": {""year"": 2012, ""src"": ""network""}}",[2076],DGLL
kadalur-point-lighthouse,KADALUR POINT LIGHTHOUSE,lighthouse,Kochi,11.46667,75.63833,DGLL ledger,,F 0682,Fl (1) W 5 sec (fl 0.27),Fl,W,1,5,"[0.27, 4.73]",derived,0.27,False,,20,20.3,22.8,20,340000,57,revolving,,Type: Revolving Type; Rotation Device: Stepper motor; R.P.M. 3,"M/s Chance Bros, UK",,Revolving Type,700mm,3,4,,,True,True,True,False,,,False,Circular stone masonry tower on RCC Base,34,Black and White Band,1909,1909,open,True,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2005.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/kadalur-point-lighthouse,"1909. Active; focal plane 57 m (187 ft); white flash every 5 s. 35 m (115 ft) round concrete tower with lantern and gallery, painted with black and white horizontal bands; lantern dome painted red. Nidhin Raj has a closeup 2024 photo, a 2011 photo is available, Mahfooz Ceecy has a 2017 closeup, and Google has a satellite view. The lighthouse marks dangerous offshore shoals and a rocky reef called Velliyamkallu or Sacrifice Rock. The 100th anniversary of the lighthouse was celebrated in 2009. In September 2012 officials announced plans to develop the station as a tourist attraction. Currently it is not so easy to find; local guidance may be needed. Located on a low promontory 6 km (3.8 mi) no",IND-013,Q20575355,https://www.dgll.nic.in/sites/default/files/2022-11/KADALUR%20POINT%20LIGHTHOUSE.jpg,True,,"[""NAIS MMSI not given ('---')""]",{},"{""ais"": {""year"": 2012, ""src"": ""network""}}","[2571, 2244, 1410]",DGLL
kadamat-lighthouse,KADAMAT LIGHTHOUSE,lighthouse,Kochi,11.25717,72.79067,DGLL ledger,"Lighthouse Attendant, Kadamat Lighthouse, Kadamat island, UT of Lakshadweep, 680 556",F-0755.5,Fl (4) White 20 Sec,Fl,W,4,20,"[1.0, 2.0, 1.0, 2.0, 1.0, 2.0, 1.0, 10.0]",derived,,False,,16.8,16.7,,16.7,,34,flasher,,"Optic MBL-160, Type: LED Flasher","MsM, Spain",MBL-160,LED Flasher,,,,,,True,True,False,False,G,,False,G I trestle tower,30,White Band,1988,1976,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2022.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/kadamat-lighthouse,"1988 (station established 1976). Active; focal plane 40 m (131 ft); white flash every 5 s. 38 m (125 ft) round cylindrical concrete tower with lantern and double gallery. Lighthouse painted white; lantern roof is red. A 2021 photo by Dawn Dennies is at right, Mike Prince has a closeup photo, Manish Singh has a view from the sea, M. Vijayan has a 2017 photo, Arun C. Mehta has a 2018 closeup, and Google has an indistinct satellite view. The original light was on a wood skeletal tower. Kavaratti, in the central part of the Laccadives, has been the capital of Lakshadweep since 1964. The town has a population of about 12,000. The island is accessible by passenger ferry from Cochin or by helicopte",LAK-006,,https://www.dgll.nic.in/sites/default/files/2022-11/KADAMAT%20LIGHTHOUSE.jpg,True,,"[""Position printed with seconds sign after decimal minutes (11°15.43″, 72°47.44″); converted as decimal minutes"", ""Solar section headed 'Solar Plant: NIL' yet lists solar panels for main light, RACON and automation""]","{""racon"": 2008}","{""racon"": {""year"": 2008, ""src"": ""ledger""}}",[2540],DGLL
beypore-lighthouse,BEYPORE LIGHTHOUSE,lighthouse,Kochi,11.15833,75.80833,DGLL ledger,"Head Light Keeper, Beypore Lighthouse, Chaliyam P.O Kozhikode Dist. Kerala-673301",F-0689,Flash (2) White-15 Seconds,Fl,W,2,15,"[0.48, 3.27, 0.48, 10.77]",ledger,0.48,False,,24.0,16.4,26.0,16.4,1164442,32,revolving,4,Optic: Revolving Beacon; Rotation Device: Dual Stepper motor; R.P.M. 2,"J Stone, India",,Revolving Beacon,300mm / 4th Order Large,2,4,,,False,True,True,False,G,,False,Hexagonal RCC,30,Red and White Band,1977,1977,open,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2006.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/beypore-lighthouse,"1977. Active; focal plane 32 m (105 ft); two white flashes every 15 s. 30 m (98 ft) hexagonal cylindrical concrete block tower with lantern and gallery, painted with red and white horizontal bands. A 2022 photo and a 2016 photo are available, John Alex has a good photo, Balu Prajeesh has a 2014 closeup, and Google has a satellite view. Located behind the beach and south of the Chaliyar River entrance at Chaliyam, 5 km (3 mi) south of Beypore and about 15 km (9 mi) south of Kozhikode (Calicut). Site open, tower open daily in late afternoons. . ARLHS IND-076; Admiralty F0689; NGA 27636.",IND-076,Q16137790,https://www.dgll.nic.in/sites/default/files/2022-11/BEYPORE%20LIGHTHOUSE.jpg,True,,"[""established_year taken from date of commissioning 21.11.1977"", ""NAIS MMSI not given ('-')""]","{""racon"": 2004}","{""racon"": {""year"": 2004, ""src"": ""ledger""}, ""ais"": {""year"": 2012, ""src"": ""network""}}","[2581, 2097, 2072, 2026, 1882, 332]",DGLL
poompuhar-lighthouse,Poompuhar Lighthouse,lighthouse,Chennai,11.14139,79.85667,DGLL ledger,,F 0918,Flash(4) every 15 seconds (0.35+2.2+0.35+2.2+0.35+2.2+0.35+7.0=15sec),Fl,W,4,15,"[0.35, 2.2, 0.35, 2.2, 0.35, 2.2, 0.35, 7.0]",ledger,0.35,False,,20,16.6,21.0,16.6,170000,33.1,revolving,,"Optic: Rotating beacon, MBR-300; Rotation Device: Inbuilt stepper motor with drive; R.P.M. 4","M/s Mediterrano senales Maritimes (MSM), Spain",MBR-300,Rotating beacon,210 mm,4,6,,,True,True,False,False,,,False,RCC Octagonal Tower,30,Red and White vertical Band,2010,2010,open,True,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/ch8.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-chennai/poompuhar-lighthouse,"2010. Active; focal plane unknown; four white flashes every 15 s. 30 m (98 ft) octagonal cylindrical concrete tower with lantern, gallery, and an octagonal observation level below the lantern. Lighthouse painted with red and white vertical stripes. A 2022 photo ia available, Wikimedia has a good 2015 photo, Peer Mohamed has a 2016 closeup photo, Pagu Pandian has a 2011 photo, a street view from the gallery is available, and Google has a satellite view. The light is listed as ""Pumpukar"" by NGA. Located near Kaveripatnam, about 30 km (19 mi) north of Karaikal. Site open, tower open 3 to 6 pm daily. Admiralty F0918: NGA 27134.",,,https://www.dgll.nic.in/sites/default/files/2022-11/dg8.jpg,True,,"[""Characteristic does not state the light colour""]",{},{},"[2284, 1716, 1715, 1704, 1675, 1674, 1661, 1617, 1594]",DGLL
amini-lighthouse,AMINI LIGHTHOUSE,lighthouse,Kochi,11.11167,72.72,DGLL ledger,"Lighthouse Attendant, Amini Lighthouse, Amini island, UT of Lakshadweep, 680 552",F-0754.4,Fl (1) White 15Sec,Fl,W,1,15,"[0.95, 14.05]",derived,,False,,16.8,16.7,,16.7,,34,flasher,,"Optic MBL-160, Type: LED Flasher","MsM, Spain",MBL-160,LED Flasher,,,,,,True,True,False,False,,,False,G I trestle tower,30,Black and White Band,2018,1984,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2023.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/amini-lighthouse,"2018 (station established 1984). Active; focal plane 34 m (112 ft); white flash every 5 s. 30 m (98 ft) square galvanized iron skeletal tower, painted with black and white horizontal bands; there is a 1-story concrete equipment room inside the base. A 2022 photo is available, Muhammed Hussain's 2020 photo shows both towers side by side and Google has an indistinct satellite view. Located near the southern tip of the island. Site open, tower closed. Admiralty F0754.4; NGA 27596.",,,https://www.dgll.nic.in/sites/default/files/2022-11/AMINI%20%20LIGHTHOUSE.jpg,True,,"[""Position minutes printed with a double-prime (\"") sign; treated as decimal minutes"", ""Source of energy says 'Solar Plant: NIL' yet lists solar panels for main light and automation panel"", ""Year given is year of commissioning (2018), not necessarily establishment""]",{},{},"[1779, 1748, 1741]",DGLL
thinnakara-lighthouse,THINNAKARA LIGHTHOUSE,lighthouse,Kochi,10.935,72.31667,DGLL ledger,"C/O Station Incharge, Agatti Lighthouse, Agatti Island, U.T of Lakshadweep, Pin: 682553",F 0754.6,Fl (W)5 sec,Fl,W,1,5,"[0.45, 4.55]",derived,,False,,11.3,14.8,,11.3,,24,flasher,,MBL 160 LED lantern with MF-12 Electronic Flasher; no rotation device listed,Mediterraneo Senales Maritimas (MsM),MBL 160,OCL 12LED with 3 Fresnel Elements arranged in 2 levels arrayed in circular way,140MM Lens Diameter (Methacrylate material),,,,,True,True,False,False,,,False,Square Masonry,22,White Band,2015,1993,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2024.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/thinnakara-lighthouse,"2015 (?) (station established 1993). Active; focal plane 24 m (79 ft); white flash every 5 s. Approx. 22 m (72 ft) square masonry tower. Fasweeh Ullisan's 2021 photo is at right, Sangeeth Mohan has a 2025 photo, Ankur Saraf has a 2023 photo, Saakshi Gulati has a view from the sea, and Google has an indistinct satellite view. The original light was on a 12 m (39 ft) square galvanized iron skeletal tower, painted white. Thinnakara is an atoll a few miles north of Agatti; boat transportation from Agatti can be arranged. Site open, tower closed. Admiralty F0754.6; NGA 27598.",,,https://www.dgll.nic.in/sites/default/files/2022-11/THINNAKARA%20LIGHTHOUSE.jpg,True,,[],{},{},[],DGLL
karaikal-lighthouse,KARAIKAL LIGHTHOUSE,lighthouse,Chennai,10.9165,79.85389,DGLL ledger,,F 0916,Fl (2) W every10 sec,Fl,W,2,10,"[0.7, 1.0, 0.7, 7.6]",derived,,False,,12,13,,12,,89,revolving,,"Optic: Rotating Beacon, TRB-220; Rotation Device 12v/DC Stepper motor; R.P.M. 3",Tideland signal corporation,TRB-220,TRB-220 Maxlumina,110mm,3,4,,,True,True,False,False,,,False,Circular RCC structure,15.09,Complete White colour Band,1901,1853,open,True,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/ch9.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-chennai/karaikal-lighthouse,"1901 (French) (station established 1853). Active; focal plane 18 m (59 ft); two white flashes every 10 s. 18 m (56 ft) round cylindrical white concrete tower with lantern and gallery. Sahib Nagore has a 2021 photo, Ameer Muhsin has a closeup 2019 photo, and Google has a satellite view. The current lantern was installed recently; Jaikumar Natarajan has a 2011 photo and Binoop Vasudevan has a 2014 photo showing that the original lantern was removed. The first lights were displayed here from a flagstaff; a masonry ""column"" was built in 1864. More than 500 fishermen from the area were killed by the tsunami of 26 December 2004. Located just off the beach at Karaikal. Site open, tower open daily. ",IND-037,Q141223861,https://www.dgll.nic.in/sites/default/files/2022-11/dg9.jpg,True,,"[""Latitude seconds printed as 99\"" (>= 60): '10° 54'99\"" N'; converted as printed"", ""Duration of flash given as '10 Sec', equal to the period; not transcribed as flash_duration_s"", ""Commissioned 12.09.1992; renovated lighthouse opened 15/04/2019""]",{},{},"[1813, 1712, 1705, 1673, 1672, 1644, 1602]",DGLL
agatti-lighthouse,AGATTI LIGHTHOUSE,lighthouse,Kochi,10.8675,72.205,DGLL ledger,,F 0754.7,Fl (30) W 30 sec,Fl,W,1,30,"[1.0, 29.0]",derived,,False,,11.3,16.98,,11.3,,35,flasher,,LED lantern MBL 160 with MF-12 Electronic Flasher; no rotation device listed,Mediterraneo Senales Maritimas (MsM),MBL 160,OCL 12LED with 3 Fresnel Elements arranged in 2 levels arrayed in circular way,140MM Lens Diameter (Methacrylate material),,,,,True,True,False,False,B,,False,G I. Trestle tower on RCC Base,30,White Band,,1976,closed,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2025.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/agatti-lighthouse,"Early 2010s (station established 1976). Active; focal plane 35 m (115 ft) (?); three white flashes every 30 s. Approx. 23 m (75 ft) square skeletal tower, painted white. Ankur Saraf has a 2023 photo, Roshan Chauhan has a distant 2024 view, and Google has a satellite view. The first lighthouse was a 15 m (49 ft) wood skeletal tower; it was replaced in 1986 by the tower seen on the DGLL page. Located at the northeastern corner of the island. Site status unknown. ARLHS LAK-001; Admiralty F0754.7; NGA 27600.",LAK-001,,https://www.dgll.nic.in/sites/default/files/2022-11/AGATTI%20LIGHTHOUSE.jpg,True,,"[""Characteristic printed as 'Fl (30) W 30 sec' - a group of 30 flashes is implausible, possibly a typo"", ""Effective beam intensity fields are blank"", ""characteristic reads Fl (30); treated as a typo, not simulated as 30 flashes""]","{""racon"": 2008}","{""racon"": {""year"": 2008, ""src"": ""ledger""}}","[2111, 1992]",DGLL
androth-east-lighthouse,ANDROTH EAST LIGHTHOUSE,lighthouse,Kochi,10.81333,73.70167,DGLL ledger,,F-0755,Fl (2) W 10 sec,Fl,W,2,10,"[0.7, 1.0, 0.7, 7.6]",derived,,False,,28,18.4,15.8,18.4,20000,43.7,revolving,,Type: rotating light beacon; Rotation Device: 02 nos MGM 150 electronic gearless & brushless motor (R.P.M. blank),LMV,BGA 850 HI/8,rotating light beacon,500 mm,,4,,,True,True,True,False,D,,False,Square Masonry Tower,43.7,Black and White Band,1967,1967,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2026.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/androth-east-lighthouse,"1967. Active; focal plane 35 m (115 ft); two white flashes every 10 s. 33 m (108 ft) square masonry tower with lantern and gallery, painted with horizontal black and white bands. Sachin Satheesh has a 2023 closeup photo, a distant view from the sea is available, and Google has an indistinct satellite view of the lighthouse. Androth (Andrott), the easternmost island of Lakshadweep, is accessible by a weekly passenger ferry from Cochin. Located on the waterfront near the east end of the island. Site open, tower closed. ARLHS LAK-002; Admiralty F0755; NGA 27616.",LAK-002,,https://www.dgll.nic.in/sites/default/files/2022-11/ANDROTH%20EAST%20LIGHTHOUSE.jpg,True,,"[""Divergence field contains lens description ('360 mm focal distance acrylic modlded lens, 720 mm hight') instead of divergence angles"", ""R.P.M. field left blank""]","{""racon"": 2016}","{""racon"": {""year"": 2016, ""src"": ""ledger""}, ""ais"": {""year"": 2012, ""src"": ""network""}}","[2132, 1337]",DGLL
androth-west-lighthouse,ANDROTH WEST LIGHTHOUSE,lighthouse,Kochi,10.81333,73.66167,DGLL ledger,Postmaster office Androth Island Lakshadweep - 682551,0755.2,Fl (W) 15sec,Fl,W,1,15,"[0.95, 14.05]",derived,,False,,11.3,12.7,,11.3,,15,flasher,,"Type: Flasher unit (LED), Sealite 65 W; Rotation Device and R.P.M. blank",Sealite,155-2D5-W,Flasher unit (LED),,,,,,True,True,False,False,,,False,Circular Tapering CC Tower,10,White band,1975,1975,grounds,False,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2027.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/androth-west-lighthouse,"1975. Active; focal plane 15 m (49 ft); white flash every 15 s. 10 m (33 ft) slender round white concrete tower with two small galleries, rising from a round 1-story equipment room. Google has a distant satellite view. Located on the waterfront at the west end of the island. Site open, tower closed. Admiralty F0755.2; NGA 27620.",,,https://www.dgll.nic.in/sites/default/files/2022-11/ANDROTH%20WEST%20LIGHTHOUSE.jpg,True,,"[""RACON section gives only a serial number (II-X-201607-02); make, model, code, band and installation date are blank"", ""Divergence field contains lamp description instead of a divergence value""]",{},{},[],DGLL
ponnani-lighthouse,PONNANI LIGHTHOUSE,lighthouse,Kochi,10.775,75.92167,DGLL ledger,,0692,Single Flash White - 15 sec (0.48+14.52=15 sec),Fl,W,1,15,"[0.48, 14.52]",ledger,0.48,False,,20.6,16.82,20.6,16.82,141100,34.13,revolving,,Optic: Revolving; Rotation Device: Dual Stepper motor; R.P.M. 2,"J Stone & Co, Kolkata, India",,Revolving Beacon,300mm / Vth order Large revolving,2,2,,,True,False,True,False,,,False,24 Cornered Circular RCC Tower,30,Black and White Band,1983,1937,grounds,True,False,True,https://www.dgll.nic.in/sites/default/files/2022-12/Master%20Ledger%20Cochin%2007.pdf,https://www.dgll.nic.in/DGLL-light-house-location/about-kochi/ponnani-lighthouse,"1983 (station established 1937). Active; focal plane 33 m (108 ft); white flash every 15 s. 30 m (98 ft) 12-sided concrete tower, painted with black and white horizontal bands. Akash Dinesh's 2024 photo is at right, John Alex has contributed a photo, S. Dhruvaraj has another good photo, a 2017 photo is available, Raheem Ponnad has a 2021 photo, Nousu Thottayi has a 2018 street view, and Google has a satellite view. The original light on a mast was replaced by a skeletal tower in 1948. Located on the outskirts of Ponnani, just south of the Bharathpuzha river entrance. Site open, tower closed. . ARLHS IND-108; Admiralty F0692; NGA 27632.",IND-108,Q13113490,https://www.dgll.nic.in/sites/default/files/2022-11/Ponnani%20Lighthouse.jpg,True,,"[""Page 1 is a cover page; no station name header, name taken from postal address"", ""RACON section gives Sr. No 6295 but Make 'NA' (same serial appears in other ledgers)"", ""ALOL printed '0692' without letter prefix""]",{},"{""ais"": {""year"": 2012, ""src"": ""network""}}","[2576, 1825, 1786, 1751, 863]",DGLL
